email_id,email_text,email_version,hour,weekday,user_country,user_past_purchases,email_opened,link_clicked,group
233616,short_email,generic,16,Wednesday,US,2,0,0,Control
659742,short_email,personalized,1,Friday,US,6,1,0,Control
993332,long_email,generic,7,Monday,US,3,0,0,Control
93151,long_email,personalized,3,Wednesday,ES,6,0,0,Control
458606,short_email,personalized,7,Sunday,ES,1,0,0,Control
36419,short_email,personalized,3,Tuesday,FR,4,1,0,Control
239212,long_email,personalized,1,Saturday,US,0,0,0,Control
158596,short_email,generic,8,Tuesday,US,6,0,0,Control
144983,short_email,generic,6,Thursday,US,5,0,0,Control
469533,short_email,generic,10,Wednesday,ES,8,0,0,Control
257584,long_email,generic,11,Wednesday,UK,0,0,0,Control
897072,long_email,personalized,11,Thursday,US,0,0,0,Control
412576,short_email,personalized,6,Friday,US,6,0,0,Control
234130,long_email,generic,4,Saturday,UK,4,0,0,Control
753956,short_email,personalized,8,Sunday,US,14,0,0,Control
682429,long_email,generic,12,Monday,US,6,0,0,Control
111487,short_email,personalized,11,Thursday,US,2,1,0,Control
580260,long_email,generic,2,Friday,US,7,0,0,Control
787550,short_email,personalized,4,Tuesday,US,6,1,0,Control
580763,long_email,personalized,8,Wednesday,US,2,0,0,Control
369522,short_email,personalized,9,Monday,US,2,0,0,Control
752087,short_email,personalized,10,Monday,US,4,0,0,Control
878710,long_email,personalized,15,Sunday,FR,4,0,0,Control
982461,short_email,generic,5,Sunday,US,1,0,0,Control
482090,short_email,generic,9,Tuesday,US,2,0,0,Control
855951,long_email,generic,6,Wednesday,UK,5,0,0,Control
25048,short_email,personalized,5,Thursday,US,3,0,0,Control
793801,short_email,personalized,4,Sunday,FR,6,0,0,Control
929329,long_email,generic,3,Sunday,ES,4,0,0,Control
235166,long_email,generic,5,Sunday,US,6,0,0,Control
56968,long_email,personalized,16,Thursday,US,5,0,0,Control
158715,long_email,personalized,8,Tuesday,FR,3,0,0,Control
521683,short_email,generic,17,Friday,US,4,0,0,Control
950756,short_email,generic,2,Wednesday,US,9,0,0,Control
245887,short_email,personalized,19,Saturday,FR,10,0,0,Control
720836,long_email,personalized,19,Saturday,US,5,0,0,Control
483790,long_email,personalized,5,Thursday,US,1,0,0,Control
94205,short_email,personalized,2,Saturday,UK,5,0,0,Control
304981,short_email,personalized,10,Sunday,US,0,0,0,Control
62810,long_email,generic,11,Wednesday,US,2,0,0,Control
737245,long_email,generic,15,Wednesday,US,2,0,0,Control
808893,short_email,personalized,3,Tuesday,US,2,0,0,Control
345376,short_email,generic,8,Friday,US,0,0,0,Control
304429,short_email,generic,9,Saturday,FR,5,0,0,Control
837885,short_email,personalized,7,Thursday,UK,3,0,0,Control
447885,long_email,personalized,13,Monday,UK,5,0,0,Control
43632,long_email,generic,8,Saturday,UK,7,0,0,Control
254529,long_email,personalized,7,Wednesday,UK,7,0,0,Control
900913,long_email,generic,17,Monday,UK,3,0,0,Control
779691,short_email,generic,13,Saturday,US,1,0,0,Control
567869,long_email,generic,8,Thursday,US,2,0,0,Control
467382,long_email,personalized,3,Monday,UK,4,0,0,Control
291672,long_email,generic,12,Monday,ES,6,0,0,Control
414945,short_email,generic,7,Sunday,UK,5,0,0,Control
159475,long_email,personalized,9,Friday,US,0,0,0,Control
303291,long_email,personalized,9,Wednesday,US,8,1,1,Control
601063,short_email,personalized,8,Tuesday,UK,2,0,0,Control
113146,long_email,personalized,8,Monday,US,7,0,0,Control
126388,long_email,generic,10,Monday,US,7,0,0,Control
687619,short_email,personalized,3,Saturday,US,0,0,0,Control
975301,short_email,generic,4,Monday,US,4,0,0,Control
394641,short_email,personalized,10,Thursday,UK,1,0,0,Control
291118,short_email,generic,10,Sunday,US,3,0,0,Control
692709,long_email,generic,4,Saturday,UK,1,0,0,Control
402988,long_email,personalized,4,Saturday,US,1,0,0,Control
771046,long_email,generic,11,Wednesday,UK,1,0,0,Control
375849,long_email,generic,13,Wednesday,ES,6,0,0,Control
138232,long_email,generic,13,Friday,US,2,0,0,Control
110474,long_email,personalized,5,Tuesday,US,6,0,0,Control
585291,short_email,personalized,9,Wednesday,US,6,0,0,Control
246230,short_email,generic,4,Sunday,US,0,0,0,Control
730784,long_email,generic,10,Friday,US,4,0,0,Control
732312,long_email,generic,2,Thursday,FR,11,0,0,Control
414567,long_email,personalized,13,Saturday,FR,6,0,0,Control
382292,short_email,personalized,10,Saturday,US,2,0,0,Control
635023,short_email,personalized,5,Monday,ES,1,0,0,Control
89434,long_email,generic,9,Wednesday,FR,8,0,0,Control
298736,short_email,personalized,15,Thursday,UK,0,0,0,Control
127383,long_email,personalized,8,Monday,US,3,0,0,Control
787191,short_email,generic,12,Monday,US,12,0,0,Control
531485,short_email,personalized,9,Saturday,FR,8,0,0,Control
438952,short_email,generic,17,Tuesday,US,0,0,0,Control
400741,long_email,generic,11,Tuesday,US,6,0,0,Control
482473,short_email,generic,14,Tuesday,US,3,0,0,Control
694108,short_email,generic,9,Saturday,ES,10,0,0,Control
974444,short_email,personalized,15,Saturday,FR,2,0,0,Control
551941,short_email,personalized,12,Saturday,US,3,0,0,Control
425370,long_email,generic,8,Monday,US,3,0,0,Control
206873,short_email,personalized,3,Saturday,US,5,0,0,Control
314643,short_email,personalized,4,Monday,US,1,1,0,Control
770450,long_email,generic,2,Sunday,ES,5,0,0,Control
946092,short_email,generic,11,Tuesday,US,1,0,0,Control
290540,long_email,personalized,6,Wednesday,US,5,0,0,Control
162888,long_email,personalized,8,Saturday,ES,6,0,0,Control
555297,short_email,generic,12,Monday,FR,4,0,0,Control
139011,short_email,generic,16,Thursday,US,2,0,0,Control
254038,short_email,personalized,3,Saturday,US,9,1,1,Control
537508,long_email,personalized,8,Tuesday,US,13,0,0,Control
796943,long_email,generic,7,Saturday,US,0,0,0,Control
6956,short_email,personalized,17,Tuesday,ES,13,0,0,Control
54586,long_email,generic,18,Friday,UK,12,1,1,Control
155123,long_email,generic,9,Sunday,US,1,0,0,Control
396613,short_email,personalized,6,Wednesday,FR,5,0,0,Control
320726,long_email,generic,11,Friday,FR,7,0,0,Control
661352,short_email,generic,16,Thursday,FR,3,0,0,Control
563121,long_email,personalized,9,Monday,US,1,0,0,Control
267050,short_email,generic,10,Thursday,US,2,0,0,Control
7050,short_email,personalized,11,Tuesday,FR,2,0,0,Control
884984,long_email,generic,2,Thursday,US,2,0,0,Control
24153,short_email,generic,4,Tuesday,ES,2,0,0,Control
89754,short_email,personalized,5,Thursday,UK,6,0,0,Control
522269,long_email,generic,9,Monday,UK,1,0,0,Control
201217,short_email,personalized,12,Thursday,FR,11,0,0,Control
392868,long_email,personalized,8,Friday,UK,3,1,0,Control
895047,short_email,personalized,9,Sunday,US,8,0,0,Control
687831,short_email,generic,16,Friday,UK,5,0,0,Control
327226,short_email,generic,12,Wednesday,US,5,0,0,Control
553189,short_email,generic,13,Tuesday,UK,2,0,0,Control
773671,short_email,generic,11,Tuesday,US,11,0,0,Control
159967,long_email,generic,16,Sunday,ES,9,0,0,Control
639101,short_email,personalized,5,Sunday,UK,11,0,0,Control
482406,long_email,personalized,7,Sunday,UK,1,0,0,Control
959112,long_email,generic,6,Wednesday,US,0,0,0,Control
407166,long_email,personalized,3,Friday,UK,4,0,0,Control
885143,short_email,personalized,6,Tuesday,UK,8,0,0,Control
611467,long_email,personalized,16,Saturday,US,1,0,0,Control
842942,long_email,generic,13,Monday,ES,4,0,0,Control
439798,long_email,personalized,12,Wednesday,FR,8,0,0,Control
939766,long_email,personalized,6,Friday,US,1,0,0,Control
579477,long_email,generic,10,Saturday,UK,4,0,0,Control
51611,short_email,generic,4,Thursday,FR,4,0,0,Control
488810,long_email,personalized,5,Saturday,US,2,1,0,Control
521417,long_email,personalized,8,Saturday,ES,2,0,0,Control
846760,long_email,personalized,12,Monday,FR,5,0,0,Control
725837,short_email,personalized,9,Tuesday,US,4,0,0,Control
821322,long_email,generic,12,Wednesday,ES,2,0,0,Control
70891,long_email,generic,4,Friday,US,1,0,0,Control
269755,long_email,personalized,19,Friday,UK,4,0,0,Control
105897,short_email,personalized,10,Tuesday,FR,5,0,0,Control
437564,short_email,personalized,9,Tuesday,US,11,1,1,Control
107407,short_email,generic,12,Wednesday,US,2,0,0,Control
22646,long_email,personalized,15,Saturday,FR,4,1,1,Control
774978,short_email,generic,3,Friday,UK,2,0,0,Control
481877,long_email,personalized,6,Monday,UK,5,1,0,Control
609232,long_email,personalized,3,Monday,US,3,0,0,Control
897229,long_email,personalized,15,Friday,US,6,0,0,Control
129225,long_email,generic,14,Thursday,FR,4,0,0,Control
176213,short_email,generic,1,Tuesday,UK,1,0,0,Control
658465,long_email,generic,3,Tuesday,US,8,0,0,Control
708019,short_email,personalized,16,Friday,US,4,0,0,Control
906255,short_email,generic,4,Tuesday,US,10,0,0,Control
600914,short_email,personalized,8,Sunday,ES,5,0,0,Control
524301,long_email,personalized,9,Monday,US,5,0,0,Control
164454,short_email,personalized,7,Monday,UK,1,0,0,Control
289250,short_email,personalized,12,Thursday,UK,8,0,0,Control
788603,long_email,personalized,12,Sunday,US,0,0,0,Control
672850,long_email,generic,4,Wednesday,US,4,0,0,Control
539542,short_email,generic,9,Monday,US,2,0,0,Control
891213,long_email,personalized,8,Friday,FR,0,0,0,Control
817460,long_email,personalized,12,Saturday,ES,1,0,0,Control
431169,short_email,generic,9,Tuesday,US,2,1,0,Control
803455,short_email,generic,10,Saturday,US,5,0,0,Control
269910,short_email,generic,7,Monday,US,8,1,0,Control
832643,short_email,personalized,17,Friday,US,2,0,0,Control
239299,short_email,generic,5,Tuesday,US,6,0,0,Control
225647,long_email,personalized,8,Monday,UK,9,0,0,Control
336432,long_email,personalized,8,Saturday,UK,6,1,1,Control
21061,long_email,personalized,9,Tuesday,US,2,0,0,Control
840782,long_email,personalized,11,Thursday,US,1,0,0,Control
774456,short_email,personalized,6,Tuesday,FR,8,0,0,Control
186665,long_email,personalized,8,Tuesday,US,5,1,1,Control
250798,long_email,personalized,8,Tuesday,US,1,0,0,Control
249441,short_email,personalized,8,Sunday,US,6,0,0,Control
533786,long_email,personalized,9,Wednesday,US,0,0,0,Control
991052,short_email,generic,1,Sunday,UK,3,0,0,Control
482212,long_email,personalized,5,Sunday,US,0,0,0,Control
963613,long_email,generic,8,Wednesday,US,2,0,0,Control
65587,long_email,generic,14,Sunday,UK,1,0,0,Control
7381,short_email,personalized,9,Monday,US,0,0,0,Control
766957,short_email,personalized,8,Sunday,UK,3,0,0,Control
859980,long_email,personalized,10,Monday,US,4,1,1,Control
818791,long_email,generic,8,Sunday,US,6,0,0,Control
521654,short_email,personalized,15,Wednesday,ES,5,0,0,Control
572640,long_email,personalized,5,Tuesday,UK,1,0,0,Control
863547,short_email,personalized,11,Saturday,US,6,1,0,Control
920820,long_email,generic,9,Saturday,UK,5,0,0,Control
857373,long_email,generic,6,Tuesday,UK,4,0,0,Control
878061,long_email,personalized,8,Monday,UK,5,0,0,Control
438273,long_email,personalized,11,Wednesday,US,2,0,0,Control
86547,short_email,generic,14,Saturday,FR,4,1,0,Control
996825,short_email,personalized,5,Tuesday,US,2,0,0,Control
775110,short_email,personalized,13,Friday,UK,0,0,0,Control
307063,short_email,generic,10,Friday,US,1,0,0,Control
542237,short_email,personalized,11,Sunday,UK,2,0,0,Control
164702,long_email,generic,7,Saturday,UK,2,0,0,Control
176627,long_email,personalized,6,Tuesday,US,1,0,0,Control
273233,short_email,personalized,2,Friday,US,3,1,0,Control
946641,long_email,generic,8,Tuesday,US,1,0,0,Control
833381,long_email,generic,12,Saturday,UK,1,1,0,Control
984878,long_email,personalized,7,Thursday,US,2,1,0,Control
174225,long_email,generic,18,Sunday,UK,4,0,0,Control
728777,short_email,personalized,5,Sunday,US,0,0,0,Control
106375,short_email,personalized,3,Tuesday,FR,8,0,0,Control
683657,long_email,generic,8,Sunday,US,0,0,0,Control
152665,long_email,generic,8,Wednesday,US,0,0,0,Control
239325,short_email,personalized,7,Sunday,US,7,0,0,Control
34743,short_email,generic,4,Monday,UK,3,0,0,Control
187901,short_email,generic,11,Saturday,US,7,0,0,Control
845047,long_email,generic,9,Friday,FR,2,0,0,Control
613864,short_email,personalized,10,Friday,US,8,0,0,Control
910426,short_email,personalized,5,Thursday,US,1,0,0,Control
602161,long_email,generic,5,Tuesday,UK,14,1,0,Control
119225,short_email,generic,9,Friday,US,0,0,0,Control
814329,short_email,generic,5,Sunday,ES,5,0,0,Control
621748,long_email,personalized,6,Saturday,UK,8,0,0,Control
37687,short_email,generic,10,Wednesday,US,5,1,1,Control
329249,short_email,generic,4,Sunday,UK,0,0,0,Control
838522,long_email,personalized,6,Sunday,US,2,0,0,Control
483169,short_email,personalized,14,Monday,UK,5,0,0,Control
63041,short_email,generic,6,Thursday,ES,5,0,0,Control
79520,short_email,generic,12,Wednesday,US,2,0,0,Control
35405,long_email,personalized,21,Wednesday,US,0,0,0,Control
196254,short_email,generic,12,Friday,FR,0,0,0,Control
950715,short_email,personalized,13,Thursday,US,2,0,0,Control
999177,short_email,personalized,15,Wednesday,US,4,0,0,Control
562084,long_email,personalized,19,Thursday,US,1,0,0,Control
456089,long_email,personalized,5,Friday,ES,3,0,0,Control
299766,long_email,personalized,17,Wednesday,UK,8,0,0,Control
868954,long_email,generic,7,Saturday,US,11,0,0,Control
4122,long_email,generic,8,Wednesday,US,6,0,0,Control
284473,long_email,personalized,11,Friday,ES,0,0,0,Control
714490,long_email,generic,11,Tuesday,US,5,0,0,Control
820930,short_email,personalized,4,Wednesday,US,1,0,0,Control
297609,short_email,generic,9,Friday,UK,2,0,0,Control
17534,long_email,personalized,9,Thursday,UK,2,0,0,Control
479820,short_email,generic,11,Thursday,US,6,0,0,Control
664687,short_email,personalized,4,Tuesday,US,2,0,0,Control
944954,short_email,personalized,5,Tuesday,UK,4,0,0,Control
573787,short_email,generic,14,Monday,FR,14,0,0,Control
143847,long_email,personalized,6,Sunday,US,0,0,0,Control
243593,short_email,personalized,15,Sunday,US,0,0,0,Control
857940,short_email,generic,14,Saturday,US,4,0,0,Control
514054,short_email,generic,13,Monday,US,5,0,0,Control
363643,long_email,generic,2,Monday,UK,5,1,0,Control
421986,long_email,generic,2,Saturday,US,9,0,0,Control
86401,long_email,personalized,3,Friday,FR,1,0,0,Control
618513,long_email,generic,8,Sunday,US,5,0,0,Control
76082,short_email,generic,5,Friday,FR,6,0,0,Control
465129,long_email,generic,12,Saturday,US,1,0,0,Control
865768,short_email,generic,11,Sunday,FR,0,0,0,Control
937059,short_email,generic,14,Friday,US,10,0,0,Control
509854,short_email,personalized,6,Friday,UK,4,0,0,Control
388696,long_email,personalized,7,Wednesday,ES,2,0,0,Control
722838,long_email,generic,16,Wednesday,US,5,0,0,Control
597508,short_email,personalized,10,Saturday,ES,1,0,0,Control
772598,short_email,personalized,15,Sunday,US,6,1,1,Control
359555,short_email,personalized,13,Sunday,UK,2,0,0,Control
909797,long_email,generic,8,Friday,FR,3,0,0,Control
508917,long_email,personalized,10,Saturday,UK,1,0,0,Control
882889,long_email,personalized,6,Friday,US,2,0,0,Control
971304,long_email,personalized,12,Friday,US,6,1,0,Control
260461,short_email,generic,12,Friday,US,8,1,0,Control
288080,short_email,personalized,10,Thursday,UK,9,1,0,Control
609308,short_email,generic,11,Wednesday,US,0,0,0,Control
955031,short_email,generic,2,Monday,US,3,0,0,Control
458847,short_email,generic,8,Monday,US,1,0,0,Control
776200,short_email,generic,5,Monday,UK,1,0,0,Control
875845,long_email,personalized,9,Monday,FR,2,1,0,Control
139688,short_email,personalized,4,Saturday,UK,1,1,1,Control
146483,long_email,personalized,12,Friday,UK,4,0,0,Control
234865,short_email,personalized,9,Tuesday,US,3,1,0,Control
41782,long_email,personalized,9,Friday,UK,7,0,0,Control
185865,long_email,personalized,17,Tuesday,US,7,1,0,Control
693979,long_email,personalized,10,Friday,US,1,0,0,Control
222032,long_email,generic,4,Wednesday,US,1,0,0,Control
175064,long_email,personalized,10,Saturday,UK,7,0,0,Control
69882,long_email,personalized,16,Sunday,US,0,1,0,Control
27958,long_email,generic,10,Saturday,US,1,0,0,Control
33350,long_email,generic,3,Friday,FR,7,0,0,Control
45601,long_email,generic,16,Tuesday,US,6,0,0,Control
801050,long_email,personalized,3,Monday,US,5,0,0,Control
70914,long_email,generic,6,Monday,ES,8,0,0,Control
587789,long_email,personalized,15,Tuesday,FR,5,0,0,Control
437376,long_email,personalized,5,Friday,FR,2,0,0,Control
40493,short_email,personalized,3,Saturday,UK,4,0,0,Control
93255,long_email,personalized,1,Friday,UK,2,0,0,Control
923324,short_email,personalized,3,Wednesday,ES,0,0,0,Control
411396,long_email,generic,17,Saturday,FR,5,0,0,Control
974353,long_email,generic,8,Sunday,ES,1,0,0,Control
522227,long_email,personalized,13,Saturday,US,6,0,0,Control
217278,long_email,generic,11,Saturday,FR,3,0,0,Control
515885,long_email,generic,17,Thursday,UK,4,1,0,Control
339343,long_email,personalized,2,Tuesday,US,1,0,0,Control
62567,short_email,personalized,12,Saturday,US,2,0,0,Control
980538,long_email,personalized,5,Wednesday,UK,5,0,0,Control
799561,short_email,personalized,8,Saturday,US,3,0,0,Control
438182,short_email,generic,9,Tuesday,US,2,0,0,Control
831082,long_email,personalized,7,Thursday,US,2,0,0,Control
429112,long_email,generic,12,Sunday,US,2,0,0,Control
522231,short_email,personalized,15,Sunday,ES,1,0,0,Control
430651,short_email,personalized,5,Sunday,UK,8,0,0,Control
56395,long_email,generic,2,Thursday,US,0,0,0,Control
524085,long_email,generic,4,Saturday,US,4,0,0,Control
538293,long_email,generic,5,Thursday,US,6,0,0,Control
376951,short_email,personalized,11,Thursday,UK,3,0,0,Control
884478,long_email,personalized,8,Monday,US,5,0,0,Control
903349,long_email,personalized,12,Tuesday,US,5,0,0,Control
916751,short_email,personalized,8,Thursday,US,2,0,0,Control
777001,short_email,personalized,7,Monday,US,1,0,0,Control
394569,long_email,generic,4,Monday,US,0,0,0,Control
881419,short_email,personalized,10,Friday,UK,3,0,0,Control
573440,long_email,generic,11,Thursday,US,2,0,0,Control
669890,short_email,generic,9,Thursday,US,0,0,0,Control
537356,long_email,generic,12,Monday,US,5,0,0,Control
688799,long_email,generic,6,Thursday,ES,1,0,0,Control
130282,long_email,generic,12,Sunday,UK,15,1,1,Control
186022,short_email,personalized,10,Tuesday,US,5,1,0,Control
585375,long_email,personalized,2,Wednesday,UK,1,0,0,Control
511558,short_email,personalized,8,Friday,US,0,1,0,Control
955469,short_email,generic,14,Sunday,US,7,0,0,Control
612123,short_email,generic,7,Saturday,US,4,0,0,Control
449291,long_email,personalized,13,Thursday,US,9,0,0,Control
572038,short_email,personalized,6,Monday,UK,3,0,0,Control
131667,long_email,generic,13,Friday,US,3,0,0,Control
853060,short_email,generic,3,Wednesday,US,7,1,1,Control
878616,short_email,personalized,9,Friday,US,2,0,0,Control
205791,long_email,generic,11,Monday,US,1,0,0,Control
672704,long_email,generic,9,Tuesday,UK,4,0,0,Control
13989,long_email,personalized,6,Thursday,US,4,0,0,Control
526003,short_email,personalized,11,Thursday,US,1,1,1,Control
577835,short_email,personalized,12,Sunday,US,2,0,0,Control
180011,long_email,personalized,9,Wednesday,FR,5,0,0,Control
550298,long_email,generic,14,Wednesday,ES,11,0,0,Control
224009,long_email,generic,5,Wednesday,ES,6,0,0,Control
507842,short_email,personalized,10,Wednesday,US,1,1,0,Control
908401,short_email,generic,4,Monday,ES,0,0,0,Control
119876,short_email,generic,5,Tuesday,ES,2,0,0,Control
711647,short_email,generic,18,Monday,UK,3,0,0,Control
825660,long_email,personalized,5,Monday,US,4,0,0,Control
164897,short_email,generic,7,Friday,US,2,0,0,Control
699392,long_email,personalized,6,Monday,FR,0,0,0,Control
105003,short_email,personalized,7,Friday,UK,1,0,0,Control
899815,short_email,generic,11,Thursday,FR,2,0,0,Control
276708,short_email,personalized,12,Thursday,US,6,1,0,Control
8355,short_email,generic,7,Thursday,UK,1,0,0,Control
360614,short_email,personalized,8,Monday,FR,12,0,0,Control
466724,short_email,generic,8,Tuesday,US,1,1,0,Control
534744,long_email,generic,8,Saturday,UK,6,0,0,Control
229191,short_email,generic,10,Friday,UK,9,0,0,Control
359023,short_email,generic,11,Monday,UK,6,0,0,Control
464366,short_email,generic,10,Monday,UK,1,0,0,Control
887835,long_email,generic,7,Saturday,US,3,0,0,Control
769241,long_email,personalized,4,Thursday,US,0,0,0,Control
848698,short_email,personalized,10,Thursday,ES,5,0,0,Control
522432,long_email,personalized,16,Sunday,US,7,0,0,Control
667083,long_email,personalized,1,Saturday,US,3,0,0,Control
449981,short_email,generic,9,Wednesday,US,4,0,0,Control
465689,long_email,generic,8,Sunday,US,9,0,0,Control
198094,long_email,personalized,15,Sunday,FR,3,0,0,Control
540184,long_email,personalized,11,Thursday,FR,3,0,0,Control
199799,short_email,generic,5,Saturday,US,0,0,0,Control
419103,long_email,generic,13,Monday,US,1,0,0,Control
37495,short_email,generic,4,Sunday,ES,8,0,0,Control
62814,short_email,personalized,7,Friday,US,12,0,0,Control
218734,long_email,generic,7,Tuesday,US,2,0,0,Control
955540,short_email,personalized,4,Monday,UK,9,1,0,Control
262803,long_email,personalized,3,Wednesday,US,0,0,0,Control
406700,long_email,generic,6,Tuesday,UK,7,0,0,Control
651642,short_email,generic,7,Wednesday,ES,8,0,0,Control
380435,long_email,personalized,5,Sunday,UK,1,0,0,Control
919174,short_email,personalized,6,Thursday,US,0,0,0,Control
72706,long_email,personalized,15,Friday,ES,4,0,0,Control
999295,long_email,personalized,1,Thursday,US,0,0,0,Control
330878,long_email,personalized,10,Friday,US,4,0,0,Control
869714,short_email,personalized,5,Sunday,US,14,0,0,Control
603126,long_email,generic,8,Tuesday,ES,5,0,0,Control
952707,short_email,personalized,16,Monday,US,3,0,0,Control
937153,short_email,generic,9,Friday,UK,0,0,0,Control
785735,short_email,personalized,1,Friday,FR,0,0,0,Control
571290,long_email,generic,18,Tuesday,US,2,0,0,Control
835632,long_email,generic,5,Saturday,US,13,0,0,Control
625420,long_email,personalized,8,Saturday,UK,4,1,1,Control
126957,short_email,personalized,15,Saturday,UK,3,1,0,Control
593712,short_email,personalized,9,Tuesday,US,0,1,0,Control
891222,long_email,personalized,9,Thursday,FR,2,0,0,Control
113253,long_email,personalized,14,Tuesday,US,2,1,0,Control
113918,long_email,generic,6,Wednesday,FR,3,0,0,Control
979544,short_email,generic,6,Saturday,US,0,0,0,Control
595375,short_email,personalized,5,Sunday,US,1,0,0,Control
178934,short_email,personalized,11,Thursday,US,5,0,0,Control
148604,short_email,personalized,9,Monday,UK,1,0,0,Control
683970,long_email,personalized,17,Thursday,US,3,0,0,Control
489374,short_email,personalized,7,Friday,US,2,0,0,Control
400548,short_email,personalized,16,Monday,UK,0,0,0,Control
890274,long_email,generic,10,Tuesday,US,0,0,0,Control
738901,short_email,generic,6,Monday,UK,0,0,0,Control
228034,long_email,personalized,12,Friday,US,1,0,0,Control
251712,short_email,generic,6,Saturday,US,2,0,0,Control
804417,long_email,personalized,9,Sunday,ES,3,0,0,Control
998967,short_email,personalized,5,Friday,FR,0,0,0,Control
865272,short_email,generic,1,Sunday,US,6,0,0,Control
273786,short_email,personalized,18,Saturday,ES,5,0,0,Control
816451,long_email,generic,10,Friday,ES,10,0,0,Control
470248,long_email,generic,5,Wednesday,FR,1,0,0,Control
543981,short_email,generic,8,Wednesday,FR,1,0,0,Control
935738,long_email,personalized,8,Sunday,US,4,0,0,Control
588008,short_email,generic,6,Sunday,US,2,0,0,Control
298069,long_email,personalized,6,Sunday,US,0,0,0,Control
623657,long_email,personalized,2,Wednesday,US,2,0,0,Control
314263,short_email,generic,9,Wednesday,US,4,0,0,Control
179254,long_email,personalized,9,Monday,US,0,0,0,Control
787189,long_email,personalized,9,Monday,US,0,0,0,Control
929801,short_email,generic,13,Tuesday,US,2,0,0,Control
278499,long_email,generic,16,Monday,US,3,0,0,Control
54324,long_email,personalized,8,Tuesday,UK,9,0,0,Control
594740,short_email,generic,9,Sunday,UK,5,0,0,Control
660278,long_email,personalized,7,Monday,UK,3,1,0,Control
228795,short_email,generic,1,Sunday,US,3,0,0,Control
586028,long_email,personalized,10,Monday,US,5,0,0,Control
825869,short_email,generic,2,Friday,ES,3,0,0,Control
323348,short_email,generic,13,Tuesday,US,7,0,0,Control
851400,long_email,personalized,18,Thursday,FR,9,0,0,Control
608660,long_email,personalized,13,Friday,FR,4,0,0,Control
614163,long_email,generic,18,Sunday,US,2,0,0,Control
250020,long_email,generic,9,Saturday,US,6,1,0,Control
451525,short_email,personalized,13,Friday,FR,8,0,0,Control
605446,long_email,generic,8,Friday,US,5,0,0,Control
732080,short_email,personalized,5,Thursday,US,7,0,0,Control
76166,long_email,personalized,11,Friday,ES,3,0,0,Control
354000,long_email,personalized,7,Friday,ES,4,0,0,Control
361038,long_email,generic,5,Monday,UK,6,0,0,Control
517465,long_email,personalized,16,Thursday,UK,1,0,0,Control
923489,short_email,personalized,4,Monday,FR,14,0,0,Control
916113,short_email,personalized,6,Thursday,US,1,0,0,Control
15398,short_email,generic,6,Monday,US,1,0,0,Control
591647,short_email,personalized,2,Saturday,US,8,0,0,Control
865187,short_email,generic,10,Wednesday,US,8,0,0,Control
624014,long_email,personalized,10,Wednesday,US,7,1,0,Control
389366,long_email,personalized,6,Wednesday,US,6,0,0,Control
336406,long_email,generic,6,Friday,ES,0,0,0,Control
714219,short_email,personalized,7,Thursday,US,4,1,0,Control
540353,short_email,personalized,10,Tuesday,US,6,0,0,Control
183961,short_email,generic,4,Wednesday,US,3,0,0,Control
472438,long_email,personalized,10,Wednesday,UK,0,0,0,Control
648250,long_email,generic,5,Tuesday,US,3,0,0,Control
521750,long_email,personalized,16,Friday,US,11,0,0,Control
856844,short_email,generic,4,Thursday,US,12,0,0,Control
629456,short_email,generic,9,Thursday,US,10,0,0,Control
923033,long_email,personalized,11,Wednesday,UK,6,0,0,Control
21393,long_email,generic,2,Monday,US,6,0,0,Control
441964,short_email,personalized,11,Saturday,US,2,0,0,Control
656399,long_email,generic,9,Tuesday,US,5,0,0,Control
362745,long_email,generic,16,Friday,US,2,0,0,Control
668689,long_email,personalized,16,Monday,US,5,0,0,Control
672328,long_email,generic,7,Thursday,US,3,0,0,Control
856367,short_email,generic,7,Sunday,FR,0,0,0,Control
128671,short_email,generic,8,Wednesday,UK,7,0,0,Control
218179,short_email,personalized,9,Wednesday,US,3,1,0,Control
826366,long_email,generic,9,Wednesday,FR,2,0,0,Control
119552,long_email,personalized,12,Monday,US,8,0,0,Control
366352,long_email,generic,3,Tuesday,UK,7,0,0,Control
186941,long_email,generic,3,Monday,US,0,0,0,Control
321070,long_email,generic,16,Thursday,US,4,0,0,Control
935108,long_email,personalized,5,Thursday,US,0,0,0,Control
605545,long_email,personalized,13,Friday,UK,6,0,0,Control
367379,long_email,generic,9,Saturday,FR,5,0,0,Control
881692,short_email,personalized,12,Thursday,UK,2,0,0,Control
55418,short_email,generic,17,Saturday,US,3,1,0,Control
216130,long_email,generic,17,Monday,UK,4,0,0,Control
909458,long_email,personalized,11,Tuesday,US,3,0,0,Control
519650,short_email,generic,6,Wednesday,US,7,0,0,Control
59874,short_email,personalized,6,Tuesday,ES,2,0,0,Control
827593,long_email,personalized,7,Monday,ES,2,0,0,Control
811461,short_email,personalized,6,Thursday,ES,5,0,0,Control
338478,long_email,personalized,3,Monday,US,0,0,0,Control
143729,long_email,generic,7,Saturday,ES,0,0,0,Control
381147,long_email,personalized,12,Tuesday,US,11,0,0,Control
497439,long_email,generic,1,Friday,ES,5,0,0,Control
153870,long_email,personalized,9,Monday,UK,5,0,0,Control
511097,short_email,personalized,2,Tuesday,US,7,0,0,Control
998742,short_email,generic,16,Sunday,UK,3,0,0,Control
527711,short_email,generic,7,Friday,US,2,0,0,Control
